#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	12981	13433	+	(Rif)arr3	1-453/453	===============	0/0	100.00	100.00	argannot	JF806499:1353-1805	(Rif)arr3	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	14636	15475	+	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	18811	19614	+	(AGly)strA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	19614	20450	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	20878	21762	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	21818	23293	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	25237	26424	+	(Tet)tet(39)	1-1188/1188	===============	0/0	100.00	100.00	argannot	AY743590:749-1936	(Tet)tet(39)	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	27944	29158	-	(Phe)floR	1-1215/1215	===============	0/0	100.00	99.83	argannot	AKLJ01000508:383-1597	(Phe)floR	
../data/raw/genomes/GCF_022811905.1_ASM2281190v1_genomic.fna.gz	NZ_CP065052.1	34535	35710	+	(Tet)tetY	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF070999:1680-2855	(Tet)tetY	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	6376	7527	+	(Bla)blaADC-2	1-1152/1152	===============	0/0	100.00	99.65	argannot	NG_048644:101-1252	(Bla)blaADC-2	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	287731	288693	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.65	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	1217147	1217962	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	1340771	1341559	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	100.00	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	2662953	2664221	-	(Bla)BlaA2	6-1274/1275	===============	0/0	99.53	97.48	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	3002473	3003297	-	(Bla)blaOXA-98	1-825/825	===============	0/0	100.00	99.88	argannot	AM279652:1-825	(Bla)blaOXA-98	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	3180697	3181392	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	97.99	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_022870045.1_ASM2287004v1_genomic.fna.gz	NZ_CP064375.1	3367332	3368349	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	90.77	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	116460	117275	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	117326	117859	-	(AGly)aadB	1-534/534	===============	0/0	100.00	100.00	argannot	JQ690540:4275-4808	(AGly)aadB	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	123579	124367	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.49	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	1376111	1377301	-	(Bla)beta-lactamase_class-C	1-1191/1191	===============	0/0	100.00	97.31	argannot	NC_010410:1184557-1185747	(Bla)beta-lactamase_class-C	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	1673001	1674274	-	(Bla)BlaA2	1-1274/1275	===============	0/0	99.92	96.47	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	2002664	2003488	-	(Bla)blaOXA-200	1-825/825	===============	0/0	100.00	99.64	argannot	HQ734811:1-825	(Bla)blaOXA-200	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	2198652	2199347	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	97.84	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	2376152	2377169	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.45	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_022916135.1_ASM2291613v2_genomic.fna.gz	NZ_CP115637.1	3023047	3024009	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	99.27	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	838942	839904	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1145202	1146353	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1322428	1323201	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1325500	1326975	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1327031	1327915	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1604781	1605641	+	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1611240	1612055	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	1729576	1730841	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	2046458	2047282	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	2235116	2235811	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	2433673	2434690	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	3670151	3670954	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	3670954	3671790	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	3675163	3676362	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	3679813	3680634	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_022916555.1_ASM2291655v2_genomic.fna.gz	NZ_CP115626.1	3766026	3766814	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	841564	842526	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1144120	1145271	-	(Bla)blaADC-30	1-1152/1152	===============	0/0	100.00	100.00	argannot	JF265068:955-2106	(Bla)blaADC-30	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1378742	1379557	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1382051	1382683	+	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1382731	1383532	+	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1384037	1384876	+	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1388221	1388994	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1391293	1392768	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1392824	1393708	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.77	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1513785	1515050	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	1998543	1999560	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	2197422	2198117	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	2383574	2384398	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	2600397	2601257	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	2901894	2902715	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	3666555	3667358	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	3667358	3668194	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	3671567	3672766	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_022921035.1_ASM2292103v1_genomic.fna.gz	NZ_CP095091.1	3754765	3755553	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	40740	41273	+	(AGly)aadB	1-534/534	===============	0/0	100.00	100.00	argannot	JQ690540:4275-4808	(AGly)aadB	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	41324	42139	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	88237	88809	-	(AGly)aac(6')-Ian	1-573/573	===============	0/0	100.00	93.72	argannot	NG_052170:101-673	(AGly)aac(6')-Ian	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	91121	91936	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	94548	95444	-	(Bla)blaCARB-14	1-897/897	===============	0/0	100.00	99.89	argannot	NG_048717:101-997	(Bla)blaCARB-14	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	146497	147285	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.49	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	1723141	1724158	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.45	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	1900962	1901657	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	97.84	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	2094322	2095146	+	(Bla)blaOXA-200	1-825/825	===============	0/0	100.00	99.64	argannot	HQ734811:1-825	(Bla)blaOXA-200	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	2421206	2422479	+	(Bla)BlaA2	1-1274/1275	===============	0/0	99.92	96.47	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	2716893	2718083	+	(Bla)beta-lactamase_class-C	1-1191/1191	===============	0/0	100.00	97.31	argannot	NC_010410:1184557-1185747	(Bla)beta-lactamase_class-C	
../data/raw/genomes/GCF_023054035.1_ASM2305403v2_genomic.fna.gz	NZ_CP115639.1	3041381	3042343	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	99.27	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	116451	117266	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	117317	117850	-	(AGly)aadB	1-534/534	===============	0/0	100.00	100.00	argannot	JQ690540:4275-4808	(AGly)aadB	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	123570	124358	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.49	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	1376102	1377292	-	(Bla)beta-lactamase_class-C	1-1191/1191	===============	0/0	100.00	97.31	argannot	NC_010410:1184557-1185747	(Bla)beta-lactamase_class-C	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	1672992	1674265	-	(Bla)BlaA2	1-1274/1275	===============	0/0	99.92	96.47	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	2002721	2003545	-	(Bla)blaOXA-200	1-825/825	===============	0/0	100.00	99.64	argannot	HQ734811:1-825	(Bla)blaOXA-200	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	2198709	2199404	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	97.84	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	2376209	2377226	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.45	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_023093135.1_ASM2309313v2_genomic.fna.gz	NZ_CP115641.1	3023104	3024066	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	99.27	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	181937	182725	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	275293	276108	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	285893	287092	-	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	290465	291301	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	291301	292104	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1239895	1240734	-	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1243498	1244049	+	(AGly)aac6-Iaf	1-552/552	===============	0/0	100.00	98.01	argannot	AB462903:1200-1751	(AGly)aac6-Iaf	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1246759	1247619	+	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1253399	1254214	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1255566	1256098	+	(AGly)aac3-I	1-534/534	========/======	1/1	99.81	98.50	argannot	X15852:1250-1783	(AGly)aac3-I	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1376392	1377657	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1693250	1694074	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	1916072	1916767	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	2112089	2113106	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	2742290	2743441	+	(Bla)blaADC-25	1-1152/1152	===============	0/0	100.00	100.00	argannot	EF016355:1-1152	(Bla)blaADC-25	
../data/raw/genomes/GCF_023221535.1_ASM2322153v1_genomic.fna.gz	NZ_CP096575.1	3047282	3048244	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.86	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	816480	817302	+	(Bla)blaOXA-23	1-822/822	========/======	1/1	100.00	99.88	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	823715	824536	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	830946	831767	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	1632082	1633099	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	1876844	1877539	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2062996	2063820	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2383004	2384269	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2584237	2585010	-	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2588355	2589194	-	(Sul)sul1	1-840/840	===============	0/0	100.00	99.88	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2589699	2590500	-	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2590548	2591180	-	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2593674	2594489	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	2816858	2818009	+	(Bla)blaADC-30	1-1152/1152	===============	0/0	100.00	100.00	argannot	JF265068:955-2106	(Bla)blaADC-30	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	3187119	3188081	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_023360975.1_ASM2336097v1_genomic.fna.gz	NZ_CP096681.1	3977905	3978720	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
